Id,SalePrice
1884,209310.8137325949
1885,254749.7598863118
1886,293387.69675716624
1887,210480.3567344615
1888,281953.688179206
1889,162524.96619382626
1890,128380.9747885732
1891,140906.88370391636
1892,107941.52061755449
1893,132615.7761874151
1894,123787.92378147283
1895,137263.1746781749
1896,129258.09391432702
1897,117176.6141018582
1898,104644.2063152292
1899,145365.2810884106
1900,135388.75550532556
1901,160343.35910236815
1902,132487.05715429442
1903,235769.77904501365
1904,131534.34120428542
1905,187602.5718289999
1906,162589.63485719386
1907,209275.24821961916
1908,106854.45685453137
1909,138128.51665458115
1910,122342.27288514568
1911,204597.5324689657
1912,273080.5717569902
1913,143436.9280498213
1914,55276.92087364114
1915,318108.48641614156
1916,61436.799816108054
1917,252751.88046913786
1918,142842.6928973882
1919,172397.90677734438
1920,144866.42623643437
1921,440453.49617737095
1922,312099.87364123884
1923,212100.54369345884
1924,222431.4652717304
1925,201248.59851403823
1926,384553.4841210207
1927,130989.28756911524
1928,156760.15734104498
1929,126006.55646754026
1930,130210.20190238164
1931,139033.95123655163
1932,138141.7391565403
1933,176739.13512526604
1934,179596.55329969604
1935,167152.08250139302
1936,185147.2677098565
1937,185995.18929621234
1938,170437.41481909034
1939,239386.90748426347
1940,180321.88335903312
1941,173919.19135802644
1942,188400.86219069205
1943,206188.08424445632
1944,330614.1472814072
1945,381077.60587702953
1946,139513.18510364805
1947,313213.7358863888
1948,166801.64670293883
1949,250558.05654738357
1950,175872.7142887107
1951,246918.51374782436
1952,228920.09540523076
1953,174375.90877949962
1954,179679.18136975195
1955,138680.9580715313
1956,303731.43260187394
1957,150798.37500356443
1958,301122.2733696468
1959,144849.28957469948
1960,115296.27008929555
1961,115825.01798331777
1962,94428.5803904392
1963,100328.3318772268
1964,110681.75271408485
1965,153096.0356993575
1966,144026.3083048034
1967,295066.9335467902
1968,445892.13741698104
1969,371218.7341967277
1970,454838.1279638575
1971,482112.00815218996
1972,363783.3162121804
1973,270638.43132077326
1974,312520.1182926933
1975,483322.17081005464
1976,267600.1097532161
1977,345854.44288688945
1978,367488.63078407384
1979,329826.77610896056
1980,195797.39124739304
1981,350501.1794842154
1982,235462.69932858212
1983,209205.66318184932
1984,168691.68824329236
1985,214927.82487488823
1986,192673.6845690936
1987,168156.64199745216
1988,175557.47156823304
1989,194897.12410338855
1990,213353.00700530276
1991,231376.09884528932
1992,207388.53263371688
1993,173329.6283909028
1994,246413.30817766057
1995,182284.36653955336
1996,249155.91537410088
1997,323689.69526983233
1998,341873.50819598825
1999,248458.89054888746
2000,298950.6377992075
2001,256036.9629879961
2002,245631.6045606845
2003,261207.32100461482
2004,266036.2416070033
2005,225435.03231420772
2006,234527.99867598875
2007,246952.13033415435
2008,208967.18431287477
2009,192227.7103719537
2010,191945.10225870874
2011,147124.71994230818
2012,174526.40208110557
2013,180412.853035787
2014,188247.52543303889
2015,197831.39122995545
2016,194678.963065407
2017,200347.5061973979
2018,122127.56159842384
2019,134526.5049627888
2020,111957.20666422864
2021,106752.58410482595
2022,174908.16592211864
2023,144854.2818083489
2024,245904.83924367337
2025,357255.81827492965
2026,173180.6169534594
2027,154011.9932777636
2028,149209.87558064307
2029,168854.90792572408
2030,278781.5878870547
2031,247382.8256421566
2032,260978.19351975713
2033,273969.41395838343
2034,165986.60486868024
2035,208075.9917281923
2036,192293.0896439456
2037,194665.14984495504
2038,302875.3816045145
2039,206411.2942323593
2040,311347.7443749064
2041,288030.99735516775
2042,200530.02934659232
2043,169926.91962437346
2044,159403.70229699207
2045,220823.2537185824
2046,135638.3147595062
2047,143882.69783143734
2048,137987.89649901685
2049,134444.23460245377
2050,180249.74185408402
2051,104437.23861177223
2052,128656.84930788935
2053,145900.0479007586
2054,84814.42196138891
2055,152848.1804088669
2056,140772.91449077375
2057,116314.89757775959
2058,222425.3865244717
2059,131819.44355521
2060,173004.07067895663
2061,169294.24713071898
2062,130842.93275660751
2063,113556.82002870989
2064,145617.59118302754
2065,112072.64476405189
2066,161851.42119729207
2067,116209.59243001467
2068,134628.7257096586
2069,83803.27240289708
2070,113889.25912492047
2071,92704.95922912247
2072,137965.1418517744
2073,135504.00118769173
2074,182742.5365636097
2075,148786.1242896438
2076,114206.49562489452
2077,155996.49151987507
2078,133495.78534165368
2079,133626.00735615374
2080,122953.08021789127
2081,125063.47338349152
2082,130245.5554865813
2083,140657.66491618988
2084,114173.20947171935
2085,117775.63775334996
2086,115819.23636715286
2087,122096.17818086088
2088,96534.79275085052
2089,80247.29054457777
2090,134401.2901451369
2091,119965.5890916718
2092,122994.10323256104
2093,112950.68091785951
2094,114352.79944096992
2095,145141.01831847578
2096,81221.73686778937
2097,94442.05314305062
2098,141155.0755521139
2099,64225.99597381016
2100,95099.01119649543
2101,116473.52165156775
2102,127226.34843368064
2103,108163.26749829411
2104,126280.15314545594
2105,120958.00236423718
2106,55749.781008146645
2107,233633.84998034404
2108,118819.37456205585
2109,112497.01710048053
2110,129673.17141983172
2111,146568.71534588578
2112,134649.22878650235
2113,122103.3708933763
2114,110176.60988425656
2115,159837.67759677587
2116,115169.4610996467
2117,146752.77326696296
2118,124864.72556471505
2119,110523.34257547291
2120,118748.51482628641
2121,89571.82699803212
2122,115120.05907143823
2123,81423.09654199186
2124,151842.41092183877
2125,123192.8880958677
2126,153323.62314879277
2127,149245.3491748769
2128,128137.31935828486
2129,102915.30852430344
2130,139794.99169451388
2131,131039.95426830061
2132,118934.43661359655
2133,122725.69993157119
2134,124693.48372512386
2135,98678.6328507811
2136,72759.58924518667
2137,112078.5333286783
2138,138910.6799118572
2139,157023.07930127374
2140,137025.83328705977
2141,140219.02480291753
2142,125592.86448742109
2143,142761.30366216955
2144,115365.48898218629
2145,137201.8553097587
2146,163023.53208123773
2147,147620.2662920402
2148,132235.12032886702
2149,139528.527099662
2150,216973.48425377594
2151,112952.80152332582
2152,167948.10238656666
2153,157014.7486392609
2154,107742.54753139094
2155,138109.82893194104
2156,268546.6171245378
2157,242276.52455429512
2158,229789.32288706442
2159,202413.21003977404
2160,173649.2761384939
2161,244766.39157778645
2162,366373.9028445845
2163,340022.75338714296
2164,235675.11715874774
2165,192928.84204338372
2166,145852.61153520257
2167,219954.87205513648
2168,204954.52298124833
2169,193534.10468998164
2170,220559.27270916087
2171,152197.09671925925
2172,139145.034489445
2173,158434.33766157864
2174,231310.7652655708
2175,295038.98236329947
2176,309929.1575111524
2177,248835.12072005557
2178,212267.38576847466
2179,137802.50232013443
2180,216842.59615814558
2181,189444.10705487942
2182,220843.15740192743
2183,193477.72169085627
2184,123757.75208938416
2185,122755.59358099756
2186,148482.54400150312
2187,156844.82850778569
2188,161274.28486093256
2189,231244.6237453231
2190,82120.41967564232
2191,81660.43990887304
2192,84655.57296942311
2193,101052.39643361777
2194,99817.81928307678
2195,112470.37403522777
2196,104629.65982190342
2197,117476.30206304567
2198,167768.79076046837
2199,175270.4596349192
2200,147612.5666790936
2201,136488.47112537286
2202,213285.23200624215
2203,139001.6196204818
2204,176095.29594407236
2205,105790.81667339269
2206,145080.36490606383
2207,198219.50215033445
2208,239558.49810255694
2209,191653.45139849992
2210,114217.77987534778
2211,116586.4196869344
2212,116277.92303009026
2213,103870.80892303782
2214,129645.91563888603
2215,110521.68706340375
2216,137267.0089898476
2217,73057.24903842583
2218,75103.82865973415
2219,68195.71548062364
2220,69660.37435212453
2221,322008.5112230224
2222,244333.59875099992
2223,268884.9414059249
2224,211899.46170466382
2225,123877.35615404426
2226,174361.51251829014
2227,204452.17642642235
2228,273832.1028395777
2229,253933.40763684674
2230,155352.2159119428
2231,215289.40529547384
2232,178333.04063694456
2233,170345.62228278298
2234,243905.10491894142
2235,219096.31221316772
2236,264858.93549050175
2237,344244.39776033815
2238,200331.52233077833
2239,102240.34383911153
2240,164274.95486704676
2241,146317.4361832068
2242,125096.04083142386
2243,128024.24486039592
2244,106196.93468811833
2245,95949.30855320202
2246,140458.13289160834
2247,109734.72926748276
2248,123810.24706375558
2249,124302.94306434272
2250,127777.8726792911
2251,105966.13760758645
2252,162637.98041936493
2253,152967.09508538648
2254,171632.36939668137
2255,188008.15956036604
2256,184630.19757733733
2257,207302.51545146227
2258,167876.7490848237
2259,176495.365851613
2260,153710.427222435
2261,178107.0356228328
2262,195679.1987743413
2263,350819.02416052157
2264,439636.2573448301
2265,160128.75056528611
2266,283081.4670294413
2267,333704.1208514502
2268,411621.7679687972
2269,152186.70310564103
2270,189749.79525963808
2271,233210.7854229529
2272,200088.7163569716
2273,168425.18312217135
2274,182347.56464123886
2275,169785.96905916015
2276,191017.2860320073
2277,187884.6964883917
2278,147858.71543842246
2279,123278.63976821487
2280,119109.13307169997
2281,174866.20445418078
2282,186181.93334258965
2283,98793.48044983437
2284,111487.4326180846
2285,141187.1486991507
2286,125709.29598999122
2287,352880.6806926916
2288,261551.21240957067
2289,397239.62751696387
2290,435445.4781818261
2291,306713.68175847066
2292,462709.2596228594
2293,424426.49968304957
2294,453664.6310387959
2295,435790.91965554643
2296,269437.57537699747
2297,320918.2630808367
2298,335197.5596088974
2299,358789.9770312608
2300,326024.2152272893
2301,268417.3390551928
2302,240201.56171479073
2303,243680.86524796867
2304,241305.60475128287
2305,185130.08014646385
2306,184035.50829097867
2307,189169.7664595592
2308,222050.17443647436
2309,274246.3174174615
2310,203928.39640810023
2311,189578.40083195607
2312,174344.21552138776
2313,176021.61180424076
2314,176542.12813187417
2315,173541.67010635263
2316,184617.7880695618
2317,190738.47631817698
2318,180320.33261360353
2319,184495.92378140282
2320,185503.11970465156
2321,247010.85706111768
2322,174000.70312404778
2323,176976.6288587727
2324,170358.69960541112
2325,215293.41267803006
2326,167997.87830726718
2327,205416.97985227295
2328,223315.85479602244
2329,188044.74381956115
2330,176873.78978113597
2331,373524.18680475466
2332,446142.82735060307
2333,322514.0587136112
2334,251761.3276659512
2335,267952.1203812773
2336,331674.49169616494
2337,210538.50810850356
2338,283948.8216466397
2339,223221.31381155568
2340,411100.6484408358
2341,230584.15762642346
2342,241270.04671721562
2343,227456.30592777207
2344,218738.35195646307
2345,232663.01530290954
2346,220647.5128126696
2347,200162.08395838484
2348,243205.76064743963
2349,172529.73327092276
2350,279706.3624689525
2351,245615.64349046847
2352,251972.627625081
2353,238788.7053149886
2354,140359.1374882067
2355,147675.50905219602
2356,150195.64460547894
2357,196542.92387010567
2358,191635.6463536583
2359,127838.30508393589
2360,120473.7217658924
2361,144914.6214323806
2362,274527.4692335111
2363,139424.20447057142
2364,158277.533142908
2365,234518.25775669864
2366,194398.44812263828
2367,231709.7487870046
2368,206315.97838448407
2369,231055.24097201313
2370,168351.51869674458
2371,169237.49018304632
2372,189522.85290744744
2373,288948.9205134823
2374,317181.9677858884
2375,260525.89668372122
2376,299427.50357067434
2377,380556.0800895716
2378,147203.80007695663
2379,190038.35092466968
2380,148174.4324760856
2381,168497.290660153
2382,203996.95951458087
2383,208147.03447148428
2384,239440.43907483306
2385,164718.02316917136
2386,139526.04970604047
2387,140059.91158760028
2388,97682.61274428442
2389,120037.61045001054
2390,148595.89159321878
2391,129881.78932616067
2392,115846.18353350199
2393,164163.5465670841
2394,142892.5328995153
2395,209824.0454581807
2396,148139.59403197287
2397,225655.81475828076
2398,122144.05469552249
2399,52652.58448112534
2400,55739.844070842424
2401,110716.47246256661
2402,136948.21563683712
2403,133460.378160847
2404,152454.51481765189
2405,166860.8268608659
2406,144085.68531841296
2407,126592.33886117076
2408,141332.75660807674
2409,123469.628454667
2410,168586.75747333313
2411,121973.39469788944
2412,163565.5048025447
2413,127984.05466713973
2414,140450.5392693883
2415,128016.99439055476
2416,122524.79035511766
2417,130772.78760869501
2418,126134.77317024194
2419,119853.7975737967
2420,125967.46767576369
2421,141860.1515255935
2422,105928.45883820002
2423,116719.07199036522
2424,150757.13138555927
2425,210633.57396121375
2426,132627.1583106519
2427,132541.54584112432
2428,178598.60605911876
2429,115224.6712162885
2430,131399.52560007572
2431,113110.28124563931
2432,143802.12444650172
2433,147374.27293385362
2434,139749.48447075416
2435,153523.6347124642
2436,110472.81041439438
2437,109234.46711782958
2438,126218.34604404798
2439,110982.52549624933
2440,122064.16576259705
2441,95031.0699548886
2442,97879.0619287974
2443,120041.65470550348
2444,126436.02902876634
2445,83467.41999478791
2446,124353.81155463116
2447,172825.65125699455
2448,133061.08917439246
2449,109878.8514573314
2450,144104.817900969
2451,131875.20938841315
2452,195897.39701507884
2453,100776.96142759219
2454,126729.80127770425
2455,122487.67654929032
2456,139308.19247556987
2457,119920.03643014103
2458,117113.04045261911
2459,111240.13776204591
2460,138666.0709823409
2461,120840.37777484313
2462,138725.72292032186
2463,127827.53980680632
2464,172960.25789371718
2465,135671.93967222256
2466,117246.05240344959
2467,137902.63316125967
2468,78712.032637778
2469,78124.8418578086
2470,178668.11646610365
2471,198422.1909843314
2472,157049.0754030027
2473,114230.18419732484
2474,93393.07183621425
2475,224054.02508774967
2476,113316.66491115702
2477,130995.34847961065
2478,154881.10406578338
2479,105963.088682009
2480,136894.61167201638
2481,121784.66235769237
2482,129391.23023694019
2483,111524.31992610055
2484,122813.19746028901
2485,127027.99644418588
2486,160973.86393589166
2487,169300.760402938
2488,153835.2291674645
2489,151035.39018776617
2490,150723.38131004173
2491,91975.48906909705
2492,179447.6703806631
2493,144020.55182418917
2494,155836.27914790605
2495,84592.26478380014
2496,242820.57279919586
2497,156722.19579524876
2498,107966.89511862505
2499,92814.4814903356
2500,125399.1046910553
2501,138114.35523680653
2502,152395.56584438856
2503,97792.29750954823
2504,173622.07008034212
2505,217825.91449482474
2506,250981.2533481357
2507,298617.68278292706
2508,252874.50272891793
2509,211627.51927999084
2510,225177.85723957603
2511,181856.1121936268
2512,206557.03967161302
2513,214984.7177345855
2514,242239.10927681864
2515,151090.3748252058
2516,170227.58246108342
2517,139634.1623608462
2518,149709.22539954603
2519,220814.89380447904
2520,205122.16230159602
2521,191486.83152776913
2522,221740.8395232857
2523,122524.47381262461
2524,145597.50658937288
2525,147745.17219788322
2526,138390.48654681377
2527,115044.6873051923
2528,125810.90991525046
2529,134964.01693919027
2530,114711.72945680653
2531,261616.07882815608
2532,224461.5693064509
2533,198112.92445171688
2534,235287.79685778855
2535,299382.93631713494
2536,230609.54692482378
2537,235931.6898948801
2538,188869.2320002508
2539,189398.80592827316
2540,177074.6726653198
2541,184033.4764290172
2542,164966.22573253972
2543,131425.9482546875
2544,117991.24493741526
2545,140603.70593297476
2546,133422.44293461027
2547,143881.0711480918
2548,150201.4531261991
2549,166112.11889193364
2550,220675.535502658
2551,140789.8430292963
2552,126545.6371060033
2553,82946.23561129454
2554,114542.52331865655
2555,123491.77437447726
2556,94233.75198793977
2557,117601.14233708895
2558,162714.0634403201
2559,127529.53198782563
2560,143250.35383576053
2561,126063.76940987018
2562,128021.44952754462
2563,142821.18478748694
2564,204118.45247245487
2565,128459.10922344313
2566,148486.2587852718
2567,134412.17178689508
2568,186848.9989873637
2569,193298.59914554332
2570,115772.49819445722
2571,167689.83817874375
2572,147933.70717000176
2573,222458.08083789865
2574,245150.04756997412
2575,131369.30151917267
2576,124784.50287615089
2577,149245.09851467473
2578,88769.97269939652
2579,73923.7454748196
2580,123778.59433130179
2581,115929.99819946242
2582,107038.66928341947
2583,277738.8663510567
2584,168191.44455194502
2585,175331.31815577368
2586,209821.96903304275
2587,192869.75279879285
2588,142975.6741796311
2589,150557.81031248116
2590,214344.19921083577
2591,211770.69571387785
2592,229041.51592963748
2593,263467.4562608294
2594,179261.5930023833
2595,196724.8710971972
2596,320736.71620162367
2597,181002.1411885692
2598,295176.77862742683
2599,346294.87184187537
2600,117532.86872472026
2601,143980.5000896282
2602,83040.65260941762
2603,94226.60004424518
2604,86999.91136685187
2605,77447.07590541447
2606,145829.47653900573
2607,203304.48609623406
2608,206254.40223154292
2609,164731.0674302829
2610,113835.78210350026
2611,117701.91715906664
2612,151084.99089247713
2613,129717.11203669291
2614,127540.7884576514
2615,153668.82539069193
2616,148120.1221027024
2617,172020.117779939
2618,196721.15787569358
2619,202238.85119066833
2620,184357.5823774297
2621,178712.94353735988
2622,183309.5098670337
2623,252534.8908424548
2624,285797.94429897214
2625,317445.27252946945
2626,174061.97396692997
2627,164514.78602224684
2628,450436.3144439423
2629,497675.9407665617
2630,359685.2466415365
2631,469923.515421596
2632,441834.8754424906
2633,320482.9784417825
2634,392230.1931926852
2635,159116.5275109399
2636,179740.0749736744
2637,172993.25746241253
2638,263175.4536491312
2639,187725.2373652767
2640,157760.25791652032
2641,106801.14244567213
2642,190179.35778461912
2643,101023.59120554142
2644,128371.85709771777
2645,103839.2385899021
2646,92243.7103955591
2647,97988.95892025888
2648,144979.69321793783
2649,151399.61197818318
2650,143267.7318253627
2651,153121.6323567601
2652,448123.46448722313
2653,249654.21366964065
2654,243327.33667502957
2655,382843.4770133907
2656,300983.29650442704
2657,342342.90441194666
2658,292943.00914026465
2659,303785.12724046264
2660,362879.0704448017
2661,339161.7565339908
2662,360373.457371518
2663,274753.2618245827
2664,260174.51663476153
2665,310692.04440172587
2666,278017.81544122787
2667,166886.76981219082
2668,182144.48463228435
2669,181580.75548270496
2670,277195.8173261731
2671,185493.1521913469
2672,196124.27033095047
2673,212424.70212297846
2674,193851.125945857
2675,167149.59806138705
2676,186581.56286159347
2677,187633.3029338416
2678,261685.49553387708
2679,270281.2353406977
2680,284664.0859880979
2681,444900.6637231282
2682,321867.11765302526
2683,526860.5360743569
2684,310054.79983768385
2685,325358.47387819865
2686,265428.827597434
2687,327516.9760163946
2688,223315.46903452073
2689,202781.41595852305
2690,416241.9915142103
2691,189158.21057275435
2692,139979.85112485805
2693,194574.96997164466
2694,138792.3692558788
2695,198872.45239623197
2696,185242.9485286575
2697,186999.0976532534
2698,196858.8242674214
2699,175331.83527313583
2700,163446.83197146247
2701,158920.43243366384
2702,112344.11489175346
2703,126186.1203821491
2704,142579.5912737724
2705,118234.01526854296
2706,119305.56836116248
2707,132746.1339955557
2708,133603.05356385035
2709,105054.82729075446
2710,123470.39856504322
2711,319005.2124674976
2712,363619.02110289276
2713,169898.0605997472
2714,151352.04618361188
2715,167166.29639797893
2716,145603.07137330758
2717,174899.0256612855
2718,219862.67167932162
2719,154818.77082134236
2720,172560.0873647599
2721,141201.39952909263
2722,164490.42035911971
2723,145948.4672314963
2724,129987.43242181001
2725,136385.59081859345
2726,144642.46277139548
2727,181471.63750406477
2728,168521.70380028224
2729,146100.82520790765
2730,144370.19106177642
2731,126296.2547544785
2732,122283.21374558078
2733,158029.7554712509
2734,138545.86927283445
